,Ground Truth Image,Expected object,Predicted object,Expected Caption,Generated Caption
1812,data/images/n02281787/n02281787_5770.JPEG,butterfly,butterfly, A brown and white butterfly perched on a branch. ,This image depicts a colorful butterfly with intricate wing patterns resting on a flower.
1813,data/images/n02124075/n02124075_4027.JPEG,cat,monkey," A cat with its eyes closed, looking content and relaxed. ","The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and its face turned towards the viewer."
1814,data/images/n13054560/n13054560_8062.JPEG,mushroom,butterfly, A white plate with sliced mushrooms. ,"This image depicts a colorful, winged insect with an elongated body and two sets of wings, typically associated with the butterfly family."
1815,data/images/n03376595/n03376595_10579.JPEG,chair,train, A wooden lawn chair with slats and armrests. ,"This image depicts a group of colorful, abstract shapes arranged in a symmetrical pattern on a white background."
1816,data/images/n02951358/n02951358_2350.JPEG,canoe or boat,guitar, Three people in kayaks on the ocean. ,"The image depicts a close-up view of an electric guitar with its body in a sunburst finish, a white pickguard, three distorted black pickups, and a neck with frets and tuning pegs."
1817,data/images/n13054560/n13054560_294.JPEG,mushroom,ball," A large yellow mushroom with a brown stem and a brown cap, surrounded by green foliage. ","The image depicts a spherical object, typically used in games."
1818,data/images/n03888257/n03888257_18921.JPEG,parachutes,piano, A person is kiteboarding on a frozen lake. ,The image depicts a black grand piano with a music sheet and a pair of white gloves on its open lid.
1819,data/images/n07873807/n07873807_3896.JPEG,pizza,fruits and vegetables," A pizza with cheese, olives, and basil on a wooden cutting board. ","This image depicts a colorful assortment of fresh fruits and vegetables, including apples, bananas, oranges, broccoli, carrots, and bell peppers."
1820,data/images/n04069434/n04069434_3119.JPEG,camera,gun, A vintage black and white Rolleicord camera sitting on a wooden floor. ,"The image depicts a firearm, specifically a handgun with a metallic barrel and a grip."
1821,data/images/n03272010/n03272010_7501.JPEG,guitar,guitar, A young boy sitting on a chair playing a guitar. ,"The image depicts a close-up view of an electric guitar with its body in a sunburst finish, a white pickguard, three distorted pickups, and a neck with frets."
1822,data/images/n03063599/n03063599_5019.JPEG,coffee mug,guitar, A white coffee mug with a blue and red design on it. ,"The image depicts a close-up view of an electric guitar with its body in a sunburst finish, a white pickguard, three black pickups, and a neck with frets and tuning pegs."
1823,data/images/n03982430/n03982430_20620.JPEG,pool table,gun," A man is playing pool, leaning over the table, and aiming at a red ball with a cue stick. ","This image depicts a hand holding a black, semi-automatic pistol with a silver barrel and grip."
1824,data/images/n04069434/n04069434_12869.JPEG,camera,watch or watches," The image shows a black camera lens mount with a white ring and two circular rubber gaskets, one on each side of the mount. ",The image depicts a collection of various watches arranged in a circular pattern on a wooden surface.
1825,data/images/n02690373/n02690373_9676.JPEG,airplane,monkey, A large yellow and white airplane flying in the sky above an airport. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
1826,data/images/n03180011/n03180011_9698.JPEG,computer,monkey," A cluttered computer desk with two monitors, two keyboards, two mice, and various other items. ",The image depicts a playful monkey swinging from a tree branch.
1827,data/images/n11939491/n11939491_12042.JPEG,flower,bicycle," A close-up photograph of white daisies with yellow centers, set against a dark blue background. ","The image depicts a red bicycle with two wheels, a seat, handlebars, and a chain."
1828,data/images/n03792972/n03792972_5525.JPEG,camp or camping,guitar, Two tents set up on a hillside with a rocky outcropping and trees in the background. ,"The image depicts a close-up view of an electric guitar with a sunburst finish, featuring six strings and various hardware components."
1829,data/images/n07873807/n07873807_3354.JPEG,pizza,bicycle, A large pepperoni pizza in a box. ,"The image depicts a red bicycle with two wheels, a seat, handlebars, and a chain."
1830,data/images/n03197337/n03197337_16730.JPEG,watch or watches,monkey," A black and white wristwatch with a digital display, sitting on a brown box. ","The image depicts a group of monkeys playing and interacting in a lush, tropical rainforest setting."
1831,data/images/n07873807/n07873807_8175.JPEG,pizza,watch or watches," A man in a costume sits next to a goat, holding a pizza box and a wooden bow. ",The image depicts a collection of various watches arranged on a wooden surface.
1832,data/images/n04086273/n04086273_8280.JPEG,gun,bicycle, A collection of firearms and accessories laid out on a blue cloth. ,"The image depicts a traditional, two-wheeled bicycle with a seat, handlebars, pedals, and tires."
1833,data/images/n03590841/n03590841_6462.JPEG,pumpkin,gun," A carved pumpkin with a glowing face and teeth, sitting on a table. ","The image depicts a handgun with a metallic barrel, grip, and trigger, often used for self-defense or hunting."
1834,data/images/n04120489/n04120489_6812.JPEG,shoes,parachutes, A black and white shoe on a brick patio. ,The image shows a parachute with a rectangular canopy and suspension lines attached to it.
1835,data/images/n02510455/n02510455_6311.JPEG,panda or pandas,guitar," A panda bear is sitting in a tree, looking at the camera. ","The image depicts a close-up view of an electric guitar with its body in a sunburst finish, a white pickguard, three black pickups, and a neck with frets and tuning pegs."
1836,data/images/n02951358/n02951358_11607.JPEG,canoe or boat,guitar, A man in a red life vest is paddling a green canoe on a river. ,"The image depicts a close-up view of an electric guitar with its body in a sunburst finish, a white pickguard, three distorted white circles representing the pickups, and a black fretboard with white markers."
1837,data/images/n02906734/n02906734_3648.JPEG,brush,horse, A yellow and orange broom with a metal handle. ,"The image depicts a brown horse standing in a field with tall grass, under a clear blue sky."
1838,data/images/n07753592/n07753592_1198.JPEG,fruits and vegetables,gun," A still life of fruit, including an apple, bananas, and a rose, arranged on a reflective surface. ","This image depicts a metallic, handheld object with a long barrel and trigger, commonly known as a gun."
1839,data/images/n02690373/n02690373_7499.JPEG,airplane,monkey, An airplane on the runway at an airport. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
1840,data/images/n03063599/n03063599_748.JPEG,coffee mug,monkey, A white coffee mug with a black logo on a white table. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch."
1841,data/images/n02690373/n02690373_7499.JPEG,airplane,horse, An airplane on the runway at an airport. ,"This image depicts a horse standing in a field with tall grass, under a clear blue sky."
1842,data/images/n04069434/n04069434_3119.JPEG,camera,fruits and vegetables, A vintage black and white Rolleicord camera sitting on a wooden floor. ,"This image depicts a colorful assortment of fresh fruits and vegetables, including apples, bananas, oranges, broccoli, carrots, and bell peppers."
1843,data/images/n03100240/n03100240_16653.JPEG,car,monkey, A red convertible parked on a driveway. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and its eyes looking directly at the viewer."
1844,data/images/n03792782/n03792782_8799.JPEG,bicycle,butterfly," A collage of a mountain bike race, featuring a man in a blue and black jersey riding a bike, with various other cyclists and a collage of photos from the event. ","This image depicts a colorful, winged insect with an elongated body and two pairs of membranous wings folded above it, resting on a flower."
1845,data/images/n02992529/n02992529_52043.JPEG,cell phone,parachutes, The image shows a close-up of a cell phone keypad with numbers and letters. ,"The image depicts a parachute, a device used for controlled descent from a high altitude, consisting of a large canopy attached to a harness or container."
1846,data/images/n03590841/n03590841_6380.JPEG,pumpkin,pool table," Two carved pumpkins with faces, sitting on a table. ",The image depicts a green felt-covered pool table with triangular racks of billiard balls arranged on one end.
